Suburb,Latitude,Longitude
Dandenong,-37.987023476196434,145.14750490819137
Dandenong,-37.97840507891703,145.15060611354872
Dandenong,-37.98156258308599,145.15160204491934
Dandenong,-37.99263941372471,145.14327788776475
Dandenong,-37.98760921268893,145.1503990901167
Dandenong,-37.984682129253976,145.15602242625346
Dandenong,-37.995719153345405,145.1498945736403
Dandenong,-37.99065969982924,145.14327413689637
Dandenong,-37.993426023546654,145.14520651648493
Dandenong,-37.99518004794915,145.158663639482
Dandenong,-37.996705354141035,145.15597631964258
Dandenong,-37.98998971608248,145.15204339049188
Dandenong,-37.988215535211936,145.14346985247735
Dandenong,-37.9781510094839,145.15647966108003
Dandenong,-37.98652560615048,145.1555474273193
Dandenong,-37.98726360354359,145.15518797683416
Dandenong,-37.99153255776756,145.1582923588532
Dandenong,-37.98425564638232,145.152861505444
Dandenong,-37.992452764817266,145.1540563049686
Dandenong,-37.986884735232,145.15027095683797
Dandenong,-37.99718175140398,145.15386104190785
Dandenong,-37.98661405324723,145.1510969568087
Dandenong,-37.98714326405147,145.1591576372634
Dandenong,-37.98113792796492,145.1520761933637
Dandenong,-37.98044454020498,145.15244645507272
Dandenong,-37.99493276715127,145.1423353105859
Dandenong,-37.996464530027005,145.15328206991722
Dandenong,-37.97916102334659,145.1503739269687
Dandenong,-37.99792892523586,145.14628231074667
Dandenong,-37.99156551441158,145.15698176363833
Dandenong,-37.99587253814276,145.15244264619892
Dandenong,-37.99180701330479,145.14117854817408
Dandenong,-37.990206703481526,145.1421530458601
Dandenong,-37.98894719035057,145.1425698007752
Dandenong,-37.978343487940954,145.14700122105
Dandenong,-37.99514268042599,145.1467477175159
Dandenong,-37.97975574460589,145.15104485674195
Dandenong,-37.983091198809355,145.15825519641885
Dandenong,-37.99188149925352,145.1406891877039
Dandenong,-37.99668623661243,145.15925168939827
Dandenong,-37.97812357936001,145.15525355376042
Glen Waverley,-37.82597875495822,145.11697061082333
Glen Waverley,-37.81944120935773,145.11976938371754
Glen Waverley,-37.81575264676927,145.1154285534897
Glen Waverley,-37.816118105348025,145.11210703343215
Glen Waverley,-37.82876452218087,145.12319087742358
Glen Waverley,-37.8248306132413,145.1043940694779
Glen Waverley,-37.81881293809555,145.12242406028366
Glen Waverley,-37.822130893527,145.10414924517158
Glen Waverley,-37.82536662316566,145.10796287945837
Glen Waverley,-37.82958310557088,145.10982980194885
Glen Waverley,-37.81588747766361,145.10857419800254
Glen Waverley,-37.81326562582154,145.10882684413906
Glen Waverley,-37.827709457523675,145.1167462635467
Glen Waverley,-37.82928430683527,145.11003000930714
Glen Waverley,-37.819420078942436,145.12231858072147
Glen Waverley,-37.830877955309795,145.11404036910807
Glen Waverley,-37.83262689829329,145.11729346933976
Glen Waverley,-37.82146838031576,145.12150796068192
Glen Waverley,-37.825549290983574,145.10564254114675
Glen Waverley,-37.81439110452794,145.11843602812203
Glen Waverley,-37.821351057811285,145.10628935186207
Glen Waverley,-37.81359665023732,145.11653481215095
Glen Waverley,-37.82261640901275,145.10786427747428
Glen Waverley,-37.8299521355355,145.11707346984502
Glen Waverley,-37.813106041719585,145.11516695309442
Glen Waverley,-37.82640966162002,145.11794134812982
Glen Waverley,-37.81272413298946,145.10826934260652
Glen Waverley,-37.82006735957859,145.11812423575716
Glen Waverley,-37.81401791503135,145.11726351096362
Glen Waverley,-37.83195994284955,145.11427436231074
Glen Waverley,-37.814423859218046,145.1156316154418
Glen Waverley,-37.82906641195608,145.10850968680077
Glen Waverley,-37.81423424451935,145.1149171310112
Glen Waverley,-37.82579003243687,145.1146734867459
Glen Waverley,-37.8158904581527,145.10422615745253
Glen Waverley,-37.817191763630156,145.10502896381396
Glen Waverley,-37.82853113300605,145.1107293281226
Glen Waverley,-37.83230940976156,145.10536612739884
Glen Waverley,-37.813586410958784,145.11874604144845
Glen Waverley,-37.82957328152091,145.10448873726557
Glen Waverley,-37.82307190375109,145.10833277394698
Glen Waverley,-37.83250981658772,145.12021550943888
Glen Waverley,-37.82842329506124,145.12241104392118
Glen Waverley,-37.81803256676824,145.12252436637613
Glen Waverley,-37.82846068541727,145.11195086497784
Glen Waverley,-37.819525115632,145.1068229219918
Glen Waverley,-37.81325696201633,145.12299191685128
Glen Waverley,-37.81781677081569,145.1113792697238
Glen Waverley,-37.82654049194701,145.10888382589678
Glen Waverley,-37.818412412238274,145.12260936747012
Glen Waverley,-37.815890622533786,145.10482530700244
Glen Waverley,-37.830193154236895,145.10697676009704
Glen Waverley,-37.81414798864648,145.1065774335914
Glen Waverley,-37.81323758101957,145.10980296507586
Glen Waverley,-37.8314523678152,145.11129476796202
Glen Waverley,-37.81537386338884,145.11602524767954
Glen Waverley,-37.81371970885567,145.1204198167947
Glen Waverley,-37.827054201694985,145.11002370047467
Glen Waverley,-37.823646908794984,145.10479290673473
Glen Waverley,-37.82936995127952,145.11402342965386
Glen Waverley,-37.81802216479382,145.12147241656774
Glen Waverley,-37.823241285427876,145.1104099887504
Glen Waverley,-37.82145624500436,145.11178971613128
Glen Waverley,-37.82500461299616,145.12100541879624
Glen Waverley,-37.83222256574678,145.10502910149117
Glen Waverley,-37.83075456250682,145.11098942621254
Glen Waverley,-37.82000703512056,145.11867105917628
Glen Waverley,-37.8229840795866,145.1213154972763
Glen Waverley,-37.829379164264076,145.10986154927187
Glen Waverley,-37.83213730982543,145.11329801947448
Glen Waverley,-37.82672136931248,145.1189181524805
Glen Waverley,-37.829981112954044,145.12372461240903
Glen Waverley,-37.82314325034586,145.1092245442167
Glen Waverley,-37.821232603825294,145.12141761779642
Glen Waverley,-37.830340040215,145.11814342185642
Glen Waverley,-37.819697711998884,145.1057577784283
Glen Waverley,-37.82149715748585,145.1199190620064
Doncaster,-37.87653338501627,145.08859955299312
Doncaster,-37.873527681585706,145.08336363803258
Doncaster,-37.874549337359355,145.07912183206352
Doncaster,-37.86266280522228,145.08127940817783
Doncaster,-37.86700283295184,145.07654730123383
Doncaster,-37.86499057385972,145.0821858421225
Doncaster,-37.87641935241516,145.075597208828
Doncaster,-37.87253713365395,145.07468675556808
Doncaster,-37.858479319539036,145.06995101487016
Doncaster,-37.87276229503614,145.07287015505955
Doncaster,-37.87233412229156,145.0835912910617
Doncaster,-37.864738551512744,145.07403421645276
Doncaster,-37.869290563920636,145.0784956025471
Doncaster,-37.857728639663875,145.07150956027715
Doncaster,-37.86065930480947,145.07367207708884
Doncaster,-37.865728294965315,145.085818089836
Doncaster,-37.857464319877984,145.0873319435859
Doncaster,-37.87087284560502,145.08365682876192
Doncaster,-37.87056219346055,145.0733853148491
Doncaster,-37.86235404318046,145.08724427663358
Doncaster,-37.863155469586594,145.07293405717837
Doncaster,-37.86332003468643,145.070014017767
Doncaster,-37.87524824078873,145.08830961462755
Doncaster,-37.86062997115628,145.07183364100342
Doncaster,-37.87407820033967,145.07787795691442
Doncaster,-37.857977573124884,145.08752948036616
Doncaster,-37.86210709132839,145.07363076766805
Doncaster,-37.85915058214852,145.08127165266
Doncaster,-37.861376343945345,145.0871922747321
Doncaster,-37.858195615102815,145.08052665552995
Doncaster,-37.86606789276018,145.08269963975172
Doncaster,-37.86132423455404,145.0713190102742
Doncaster,-37.86014289095332,145.07475228467231
Doncaster,-37.86905863043434,145.0749898064233
Doncaster,-37.87120095557558,145.07710143629356
Doncaster,-37.867477511444385,145.07657499095617
Doncaster,-37.875504181567294,145.07436705795132
Doncaster,-37.86838733083082,145.08342896953332
Doncaster,-37.864537496718825,145.088177982298
Doncaster,-37.866259540892734,145.08690847007358
Doncaster,-37.8724166187957,145.0890251936114
Doncaster,-37.85876756003467,145.07019537135133
Doncaster,-37.86852733782406,145.07674542219195
Doncaster,-37.873967430637755,145.08942128215887
Doncaster,-37.87124519781929,145.0730380529552
Doncaster,-37.86273952518917,145.0772163773072
Doncaster,-37.87021527316546,145.07344339257776
Doncaster,-37.86489362165824,145.08801623357508
Doncaster,-37.8637073010813,145.0883312879891
Doncaster,-37.86654669892672,145.07016024292957
Doncaster,-37.86904172952277,145.0838881688916
Doncaster,-37.86330693817897,145.07388339061018
Doncaster,-37.86743844985642,145.07997784495421
Doncaster,-37.87507661364363,145.07027976771565
Doncaster,-37.87402835574936,145.0878311286024
Doncaster,-37.860454445841974,145.0836289944842
Doncaster,-37.864532361422484,145.08092342676355
Doncaster,-37.86887818226058,145.07445949259076
Doncaster,-37.85759154718165,145.07706927922925
Doncaster,-37.861983244236285,145.08091751011503
Doncaster,-37.862265177012794,145.0738257151106
Doncaster,-37.860347856472096,145.07192267392483
Doncaster,-37.85992979793253,145.07456274877725
Doncaster,-37.86022357665871,145.0705768339189
Doncaster,-37.85896561706949,145.07043393812992
Doncaster,-37.86865224104887,145.0875054011942
Doncaster,-37.87534504683154,145.07960365891236
Doncaster,-37.86589201894596,145.07523488043043
Doncaster,-37.86214630369085,145.07774793273856
Doncaster,-37.8601795259523,145.07746240607358
Doncaster,-37.857316759865284,145.08645584750553
Doncaster,-37.87621985350973,145.08476484172795
Doncaster,-37.875468129240545,145.08113645133278
Doncaster,-37.86563060824347,145.07909126479487
Doncaster,-37.875265372049256,145.0779293645486
Doncaster,-37.86925044626785,145.07291347951872
Doncaster,-37.8687227876006,145.08956087552028
Doncaster,-37.87125315059793,145.0702641124313
Doncaster,-37.86022899239058,145.08345393556445
Clayton,-37.78117478798058,144.96589351086948
Clayton,-37.77748845773994,144.96857810688905
Clayton,-37.78312891598024,144.97366304279927
Clayton,-37.78374296164726,144.98197692368507
Clayton,-37.787017697504346,144.97410214246534
Clayton,-37.789464421387294,144.97537078087902
Clayton,-37.78029062598488,144.96680593562027
Clayton,-37.795276277367854,144.96591736295332
Clayton,-37.78842805413873,144.9684547016491
Clayton,-37.78424579515875,144.97757128016772
Clayton,-37.78531774821234,144.97492267820687
Clayton,-37.781657292932444,144.9676628755752
Clayton,-37.78765939461537,144.98369660566104
Clayton,-37.78501675295425,144.96776356335945
Clayton,-37.79534935494347,144.98109623946695
Clayton,-37.79267349714448,144.96597592590405
Clayton,-37.788264161556874,144.9695057824619
Clayton,-37.77941021037849,144.981335826681
Clayton,-37.789136637023496,144.97715000080663
Clayton,-37.79578087401947,144.9814989188857
Clayton,-37.79210790772564,144.97669785167824
Clayton,-37.78141975001835,144.97768719333223
Clayton,-37.78863275935673,144.9719742559464
Clayton,-37.79383229108369,144.98457199899562
Clayton,-37.796173440740695,144.9802232246347
Clayton,-37.78239197359261,144.98106378857116
Clayton,-37.789199131986436,144.97200382306946
Clayton,-37.77767127883689,144.97447849766226
Clayton,-37.779465241953226,144.97591193272692
Clayton,-37.788256663752044,144.97420740567435
Clayton,-37.77919086481113,144.97601487511932
Clayton,-37.78345150339004,144.96942017559005
Clayton,-37.79177088052078,144.98490822733459
Clayton,-37.77799723054468,144.9754476127413
Clayton,-37.7779803535451,144.98379680068632
Clayton,-37.77864770676792,144.9799467838853
Clayton,-37.780256246031136,144.97053347710556
Clayton,-37.792913269265085,144.98500872016746
Clayton,-37.791711801521075,144.96583524260683
Clayton,-37.779369728145895,144.97360195146098
Clayton,-37.77645823799624,144.98280601743178
Clayton,-37.792326605809826,144.97619085254124
Clayton,-37.788659006869786,144.96736044141724
Clayton,-37.79416454854132,144.97987118991395
Clayton,-37.781199351420426,144.97973377381575
Clayton,-37.7913447282587,144.97057348354105
Clayton,-37.77671950471741,144.9733617785039
Clayton,-37.779445029605924,144.97107670705688
Clayton,-37.78789054097967,144.9718652183721
Clayton,-37.79082301918123,144.98135297356393
Clayton,-37.78335141466268,144.9748535237734
Clayton,-37.77701536697833,144.975775929635
Clayton,-37.77844345701561,144.9764548307961
Clayton,-37.77723687493773,144.97748900660272
Clayton,-37.78144066943922,144.9698961112905
Clayton,-37.7857096126366,144.9838165152443
Clayton,-37.7835285979048,144.98489457323657
Clayton,-37.78790477208302,144.97005676515917
Clayton,-37.794419632173735,144.98417240146878
Clayton,-37.78391752920757,144.96856035618535
Clayton,-37.78755122402792,144.98323166669547
Clayton,-37.78382421110492,144.98466761637536
Clayton,-37.79513763405103,144.9749009900323
Clayton,-37.78367426651353,144.97617546653646
Clayton,-37.79229478604105,144.98071599430108
Clayton,-37.78828353133292,144.96692322120518
Clayton,-37.79438397421109,144.97157240412423
Clayton,-37.779418774538236,144.98398502449712
Clayton,-37.79367026803184,144.97598076622592
Clayton,-37.78591047280096,144.9751893567875
Clayton,-37.77967685639285,144.97893349469626
Clayton,-37.79575872768949,144.9742133664129
Clayton,-37.786953125060634,144.98330090665726
Clayton,-37.77968994813223,144.9794953281975
Clayton,-37.77862020758698,144.97930694504385
Clayton,-37.7948455172489,144.96967679542837
Brighton,-37.75265888971591,144.79266629310425
Brighton,-37.75153739725448,144.7988266128719
Brighton,-37.7616104545786,144.79811723848326
Brighton,-37.74972294384257,144.79662250812095
Brighton,-37.76229677615082,144.80387442074712
Brighton,-37.747636672824534,144.80172548871695
Brighton,-37.75420250787574,144.79810204577413
Brighton,-37.75105857201167,144.80629663330632
Brighton,-37.74964376025361,144.8005106753492
Brighton,-37.744871040350596,144.80636652554043
Brighton,-37.762571462984326,144.79234781186
Brighton,-37.763981125563745,144.79501537846795
Brighton,-37.75518047457086,144.80007309577962
Brighton,-37.75223756420319,144.80547046209904
Brighton,-37.75458873128873,144.79906843715827
Brighton,-37.763856827954605,144.80952336048347
Brighton,-37.7530906549183,144.8085074520865
Brighton,-37.747211693342784,144.7960606319687
Brighton,-37.75497171843274,144.79969691417747
Brighton,-37.74743215354741,144.7981509782934
Brighton,-37.7621747124487,144.7966958926305
Brighton,-37.749218808434584,144.8016992059608
Brighton,-37.74519287337949,144.79819402657222
Brighton,-37.752516065472314,144.80558075460965
Brighton,-37.75031276894671,144.79955840177215
Brighton,-37.7576093936216,144.79454372160168
Brighton,-37.76080129763214,144.80159699870822
Brighton,-37.751650944660184,144.79542382912302
Brighton,-37.751113226229556,144.80049604224317
Brighton,-37.75244762395276,144.80430226003273
Brighton,-37.75239534527435,144.8010908811327
Brighton,-37.7456748184317,144.7991203796001
Brighton,-37.760674100056235,144.80945501000946
Brighton,-37.762730755832074,144.80473848143205
Brighton,-37.763231958575055,144.80100405142653
Brighton,-37.75877461628434,144.79327666407684
Brighton,-37.757762929281526,144.79435793705647
Brighton,-37.75204397882073,144.80972713069937
Brighton,-37.75061666993813,144.79524279990892
Brighton,-37.74822537811266,144.8011098639284
Brighton,-37.75211793149104,144.81060224510708
Brighton,-37.75795244062408,144.80106237800118
Brighton,-37.758634549694975,144.79189342422447
Brighton,-37.760862700876665,144.79485412938467
Brighton,-37.757721719794766,144.79916169065882
Brighton,-37.75199182071151,144.80664175051487
Brighton,-37.74438428338823,144.7961778582975
Brighton,-37.76398979349519,144.7956622585397
Brighton,-37.763327720220936,144.80277682926544
Brighton,-37.757985067540005,144.79360375052374
Brighton,-37.754355238570035,144.7938366731717
Brighton,-37.75280422302205,144.8002473684196
Brighton,-37.752648354036204,144.79291519099164
Brighton,-37.74925157370366,144.79839540390375
Brighton,-37.75389288954854,144.79254882010892
Brighton,-37.755955994125536,144.79523087595064
Brighton,-37.745858334837706,144.80207609298586
Brighton,-37.74786495724855,144.8109395545117
Brighton,-37.75894854396078,144.80098195848151
Brighton,-37.763434866223974,144.7945595314018
Brighton,-37.74742703095453,144.79359907129034
Brighton,-37.754647263149174,144.7968591757136
Brighton,-37.75304022621803,144.79568624697455
Brighton,-37.75791045410213,144.80515314713782
Brighton,-37.75188207115262,144.79269456365893
Brighton,-37.75397771142925,144.81057836649123
Brighton,-37.745609198905136,144.80180075709666
Brighton,-37.75392709688226,144.80905528695223
Brighton,-37.75506525836825,144.80754352420038
Brighton,-37.75428335025298,144.79371834640037
Brighton,-37.75861201305865,144.79635285170806
Brighton,-37.750498900744276,144.80196581450625
Brighton,-37.75634474919989,144.7934264826696
Brighton,-37.75219888281392,144.8062837455241
Brighton,-37.75443975951522,144.8099484575864
Brighton,-37.75022531102134,144.79704944380333
Brighton,-37.759573283166056,144.79572512682654
Brighton,-37.7461701302019,144.80154877378268
Brighton,-37.75179781773449,144.7912420336653
Brighton,-37.74559435173507,144.8108537681967
Springvale,-37.90073761005041,144.7583837148584
Springvale,-37.89924248349603,144.75087859312728
Springvale,-37.90754642543179,144.75769065055562
Springvale,-37.90172211235135,144.74589522374922
Springvale,-37.907692678802285,144.75535467328126
Springvale,-37.90835072900031,144.75689056362756
Springvale,-37.903035337694114,144.75347489331398
Springvale,-37.90988384452737,144.75518669104255
Springvale,-37.910790820460626,144.75053119665108
Springvale,-37.913560842604824,144.75725485547784
Springvale,-37.90823116331646,144.74756596346177
Springvale,-37.90176179328369,144.7561621596879
Springvale,-37.912280468161974,144.75925227552642
Springvale,-37.89928425942489,144.74532987540215
Springvale,-37.905572263982464,144.7439425100218
Springvale,-37.913765497558785,144.7433819741912
Springvale,-37.901926166333396,144.74717633039498
Springvale,-37.900701224732906,144.75596618371296
Springvale,-37.900526563721726,144.75479915900468
Springvale,-37.900597471087885,144.75826508293784
Springvale,-37.8952278645936,144.75349959054833
Springvale,-37.89951489352339,144.7578311563835
Springvale,-37.89935582430348,144.757123140819
Springvale,-37.90915751346828,144.75121120057705
Springvale,-37.89806887136019,144.75412556691455
Springvale,-37.90809411835735,144.75798816272373
Springvale,-37.90075669810592,144.7555454022231
Springvale,-37.91021073836366,144.75136123880372
Springvale,-37.90364009492978,144.75221614590447
Springvale,-37.899975562810084,144.75894025875527
Springvale,-37.91097887086398,144.7601649154814
Springvale,-37.91169281014101,144.74819357830282
Springvale,-37.91071371575256,144.75949084827104
Springvale,-37.90473557214183,144.75216480118016
Springvale,-37.91027416129486,144.74235115581035
Springvale,-37.897401491782176,144.75996154080258
Springvale,-37.89766142706203,144.7538434227576
Springvale,-37.902356162061615,144.7413688964687
Springvale,-37.90181878921415,144.75187245106147
Springvale,-37.897088810191605,144.74592758009717
Springvale,-37.907165126794,144.75577813850742
Springvale,-37.89779174799145,144.7513117929518
Springvale,-37.900140872730624,144.7562497715763
Springvale,-37.89892120257967,144.75711620025294
Springvale,-37.90167443169193,144.74311001419034
Springvale,-37.89785756930095,144.75677526524652
Springvale,-37.91201215490031,144.75771308530992
Springvale,-37.9067302627799,144.75157288775898
Springvale,-37.906506494661194,144.75927268564226
Springvale,-37.90469204506477,144.74283096231392
Springvale,-37.89964871216712,144.7500667035702
Springvale,-37.909428162823204,144.745121799415
Springvale,-37.91077653560454,144.75924615320767
Springvale,-37.9110907654187,144.74198501859877
Springvale,-37.90918460216694,144.75939544660974
Springvale,-37.89631316514739,144.74507545580343
Springvale,-37.89631991058221,144.75771870549343
Springvale,-37.90430875854294,144.75299809270405
Springvale,-37.90847448859631,144.75883034412493
Springvale,-37.89840136711419,144.75061415978027
Springvale,-37.898662563773634,144.75737222788788
Springvale,-37.90042116225495,144.75874640451016
Springvale,-37.89626818692555,144.7611560718651
Springvale,-37.91127055443819,144.74583180605669
Werribee,-37.74193819526301,144.97544371950036
Werribee,-37.7489966143718,144.97019791537244
Werribee,-37.74227967438526,144.98524701218008
Werribee,-37.74944233998485,144.97747178157027
Werribee,-37.74367810707703,144.96783806614323
Werribee,-37.736420430025674,144.97690221945473
Werribee,-37.73563890483232,144.98579719151914
Werribee,-37.739900831992145,144.9762427491803
Werribee,-37.736588404302125,144.98576036757748
Werribee,-37.74019067054534,144.97915091295357
Werribee,-37.746627920373044,144.98353131536533
Werribee,-37.746633754285746,144.97250765276868
Werribee,-37.74944230659316,144.97741429820405
Werribee,-37.742901612013846,144.96938705816518
Werribee,-37.73960539905765,144.96925836801663
Werribee,-37.73997053705067,144.98359224454853
Werribee,-37.73310316576015,144.96806037852076
Werribee,-37.74333751649086,144.9750559213047
Werribee,-37.73957375968055,144.97398114703435
Werribee,-37.75085110975362,144.9707633932443
Werribee,-37.73267810153365,144.9856274661654
Werribee,-37.742385758405455,144.98054393567156
Werribee,-37.739230737117694,144.97521704580188
Werribee,-37.743733444920736,144.98161282099437
Werribee,-37.73691340211589,144.97237075482778
Werribee,-37.73364272880882,144.9780357238794
Werribee,-37.74951989315264,144.97074667264548
Werribee,-37.73975687860018,144.98433102027258
Werribee,-37.74305106381977,144.978187060853
Werribee,-37.74369628779003,144.96777656779267
Werribee,-37.7418367494018,144.98742130227782
Werribee,-37.733125271424456,144.98598560756886
Werribee,-37.74033559128122,144.98510144746703
Werribee,-37.74659063477004,144.96799014581816
Werribee,-37.74576412759732,144.97715643976665
Werribee,-37.749916384617585,144.97150678845026
Werribee,-37.73885325303644,144.97504156414132
Werribee,-37.74632413441034,144.9688591685953
Werribee,-37.74263694175211,144.97325769327023
Werribee,-37.747755939118115,144.9691928654596
Werribee,-37.742216486411095,144.9683043072335
Werribee,-37.744330157848054,144.98030420701173
Werribee,-37.742579747360715,144.97303927824004
Werribee,-37.731975327517155,144.98288302885666
Werribee,-37.7453643236791,144.98619406504332
Werribee,-37.74903371843405,144.9677041431781
Werribee,-37.73938818548372,144.98742634302104
Werribee,-37.73426697087766,144.98332325244016
Point Cook,-37.756335057145215,144.97798298750135
Point Cook,-37.7569869647391,144.9728619888404
Point Cook,-37.75248756450645,144.97819639210647
Point Cook,-37.76620027240333,144.97684562124303
Point Cook,-37.75605366060707,144.98477233944936
Point Cook,-37.74908973945895,144.98479402500112
Point Cook,-37.7499015118866,144.96939658367225
Point Cook,-37.74885619123159,144.9701337403568
Point Cook,-37.7653607800273,144.98372300388647
Point Cook,-37.762907553862206,144.9825739852626
Point Cook,-37.750214475214555,144.97493750156033
Point Cook,-37.75905704133598,144.96915195457854
Point Cook,-37.76232990568236,144.9734046249636
Point Cook,-37.7580206362142,144.97822720772695
Point Cook,-37.75619731976725,144.98202630046947
Point Cook,-37.76438679960866,144.97376779895242
Point Cook,-37.74930518253201,144.9776604874994
Point Cook,-37.75330208443777,144.9680145863943
Point Cook,-37.76403799663734,144.97439029446585
Point Cook,-37.75244582597492,144.97396181439498
Point Cook,-37.75267455453628,144.9747909268734
Point Cook,-37.75869561964294,144.97464106106477
Point Cook,-37.758855088672306,144.9680434249263
Point Cook,-37.750800783915054,144.98368895196865
Sunshine,-37.70069150369639,144.84490275521978
Sunshine,-37.71060215751153,144.83520941612005
Sunshine,-37.6956899318069,144.82756763835624
Sunshine,-37.706226243408565,144.8344969699906
Sunshine,-37.70833466769376,144.8291888064658
Sunshine,-37.70371219996875,144.8384373036398
Sunshine,-37.71444782182128,144.84421383241505
Sunshine,-37.69730508236336,144.831003769825
Sunshine,-37.69624816868695,144.83040173298227
Sunshine,-37.71180769334658,144.832129781905
Sunshine,-37.707348099286364,144.82685308373644
Sunshine,-37.71202997740126,144.8393217225969
Sunshine,-37.70804853045564,144.83863535009343
Sunshine,-37.69779592458077,144.84303366743654
Sunshine,-37.7046477935548,144.8417705395363
Sunshine,-37.69890865995751,144.8385140595734
Sunshine,-37.71198295506905,144.82719959467553
Sunshine,-37.70630047406355,144.83551341996156
Sunshine,-37.69656231704974,144.82775995460054
Sunshine,-37.70312269824373,144.83523264684916
Sunshine,-37.708612770467234,144.83510742717866
Sunshine,-37.70896091143913,144.84613060322775
Sunshine,-37.697335076497595,144.82920442418498
Sunshine,-37.711290330368776,144.83597034504794
Sunshine,-37.70597248633483,144.83999895966377
Sunshine,-37.7084236197743,144.84522129717698
Sunshine,-37.71126096622933,144.84438077114774
Sunshine,-37.709856015988414,144.83155631950373
Sunshine,-37.69580399513472,144.8433216562306
Sunshine,-37.711390040959515,144.83317885875556
Sunshine,-37.70479157854142,144.82803094548962
Sunshine,-37.70778674017289,144.8292334540984
Sunshine,-37.71133766872606,144.8422262667496
Sunshine,-37.70317658257952,144.82658782007667
Sunshine,-37.70489690903841,144.84234536642813
Sunshine,-37.70262701463604,144.8262700261305
Sunshine,-37.697977800363006,144.83001889398054
Sunshine,-37.69913852132563,144.83081805128936
Sunshine,-37.70693853032038,144.83269594331497
Sunshine,-37.69711918633807,144.8391545740307
Sunshine,-37.713636106353405,144.82864758472724
Sunshine,-37.70054380944234,144.83487209626946
Sunshine,-37.71276197060861,144.8319498865843
Sunshine,-37.71316810425046,144.8271564243044
Sunshine,-37.71093949865801,144.8426154376826
Sunshine,-37.69711939826858,144.8358877107048
Sunshine,-37.70026325379286,144.84065010356963
Sunshine,-37.70128404575821,144.83533408067842
Sunshine,-37.712597780654086,144.83836134839504
Sunshine,-37.697832756127994,144.84267097104757
Sunshine,-37.70769620562976,144.8343662507559
Sunshine,-37.70588626905361,144.83906013656946
Sunshine,-37.713031126532385,144.82862259763337
Sunshine,-37.69635143674264,144.83540283694043
Sunshine,-37.70018732163953,144.83795921237814
Sunshine,-37.70269892704697,144.83910544093052
Sunshine,-37.71356802398396,144.8281196025028
Sunshine,-37.7029563206824,144.83423528603623
Sunshine,-37.71157919117083,144.8355721788387
Sunshine,-37.69910092388841,144.83266949509968
Sunshine,-37.70382858583106,144.82709479638103
Sunshine,-37.703899316567295,144.82919823036963
Sunshine,-37.71376472862449,144.83891255237006
Sunshine,-37.69956617469889,144.84247719570902
Sunshine,-37.70411742019916,144.82650845961038
Sunshine,-37.71453223662427,144.83501597415503
Sunshine,-37.71083985305263,144.84034937843305
Frankston,-37.642678644801755,145.08912083211789
Frankston,-37.63407024321042,145.10018126271467
Frankston,-37.64128891074795,145.0929526071726
Frankston,-37.64806044257522,145.0967810719314
Frankston,-37.64883780273274,145.08944650010838
Frankston,-37.63461174231847,145.0860482343981
Frankston,-37.63540310033549,145.10083320475712
Frankston,-37.63625886644116,145.10209026787604
Frankston,-37.63978054609088,145.08985091093467
Frankston,-37.6310644339712,145.08469562568632
Frankston,-37.63092022222739,145.08929373271025
Frankston,-37.646502056998536,145.0885525194645
Frankston,-37.646575557853524,145.09796922652714
Frankston,-37.64486648977069,145.08285264615915
Frankston,-37.640480476416556,145.0968761835254
Frankston,-37.647901145662786,145.0853007116581
Frankston,-37.64818572027549,145.08660071782373
Frankston,-37.639307898488276,145.08321937623666
Frankston,-37.642506557043546,145.10018072586334
Frankston,-37.640398658916546,145.10127651261752
Frankston,-37.63112089509641,145.0989052963818
Frankston,-37.64093890093229,145.09091553219534
Frankston,-37.64539559519473,145.09009905211164
Frankston,-37.63748282536588,145.08450884682836
Frankston,-37.63148465720566,145.10037543060196
Frankston,-37.63945981186021,145.08875412463073
Cranbourne,-37.912398415215925,145.0308683453324
Cranbourne,-37.9118176257503,145.0352143106286
Cranbourne,-37.91221451249407,145.025692002003
Cranbourne,-37.90533100972193,145.0388311390883
Cranbourne,-37.91450073551862,145.0335682955603
Cranbourne,-37.90884100847208,145.03460488572452
Cranbourne,-37.9009633554071,145.0267896593971
Cranbourne,-37.90095808536436,145.03671214144302
Cranbourne,-37.909750786609706,145.04170845294126
Cranbourne,-37.91233269598356,145.03484380337468
Cranbourne,-37.908351637863376,145.0335999522943
Cranbourne,-37.91039345765507,145.0276996451808
Cranbourne,-37.89599543865653,145.02634396638356
Cranbourne,-37.91208703529022,145.02417579382356
Cranbourne,-37.914692210469866,145.0278843889303
Cranbourne,-37.90690610173497,145.04099533486132
Cranbourne,-37.90678059230474,145.0376223811162
Cranbourne,-37.911601101355025,145.03021187933
Cranbourne,-37.904199120247604,145.03692617436036
Cranbourne,-37.9133879423497,145.04016119301056
Cranbourne,-37.89972259841093,145.02355922452224
Cranbourne,-37.90354332948871,145.0250937510841
Cranbourne,-37.903382390057644,145.03089230387073
Cranbourne,-37.900494669320715,145.0289701807935
Cranbourne,-37.90594638794386,145.02735264019367
Cranbourne,-37.90246136771654,145.0220104412598
Cranbourne,-37.90390253250008,145.03977886873028
Cranbourne,-37.9123307427687,145.03442246918766
Cranbourne,-37.915535672787236,145.02697155349233
Ringwood,-37.73767107317449,145.3006660352269
Ringwood,-37.73556106254268,145.30103751491941
